	id	minute	result	X	Y	xG	player	h_a	player_id	situation	season	shotType	match_id	h_team	a_team	h_goals	a_goals	date	player_assisted	lastAction
184	463533	54	Goal	0.904000015258789	0.5729999923706055	0.41962099075317383	Vinícius Júnior	a	7008	OpenPlay	2021	LeftFoot	17409	Mallorca	Real Madrid	0	3	2022-03-14 20:00:00	Karim Benzema	Pass
185	464840	13	SavedShot	0.84	0.67	0.033796101808547974	Vinícius Júnior	h	7008	OpenPlay	2021	RightFoot	17422	Real Madrid	Barcelona	0	4	2022-03-20 20:00:00	Nacho	Pass
186	464857	64	BlockedShot	0.78	0.595999984741211	0.02360069938004017	Vinícius Júnior	h	7008	OpenPlay	2021	RightFoot	17422	Real Madrid	Barcelona	0	4	2022-03-20 20:00:00	Eduardo Camavinga	Pass
187	465433	16	SavedShot	0.9080000305175782	0.3729999923706055	0.08850710093975067	Vinícius Júnior	a	7008	OpenPlay	2021	RightFoot	17430	Celta Vigo	Real Madrid	1	2	2022-04-02 16:30:00	Casemiro	Pass
188	466970	19	SavedShot	0.8809999847412109	0.6959999847412109	0.054718200117349625	Vinícius Júnior	h	7008	OpenPlay	2021	RightFoot	17441	Real Madrid	Getafe	2	0	2022-04-09 19:00:00	Marcelo	GoodSkill
189	466978	45	SavedShot	0.8530000305175781	0.7290000152587891	0.038941700011491776	Vinícius Júnior	h	7008	OpenPlay	2021	RightFoot	17441	Real Madrid	Getafe	2	0	2022-04-09 19:00:00	David Alaba	Pass
190	468986	99	MissedShots	0.28899999618530275	0.7769999694824219	0.006429930217564106	Vinícius Júnior	a	7008	OpenPlay	2021	RightFoot	17453	Sevilla	Real Madrid	2	3	2022-04-17 19:00:00	Mariano	BallRecovery
191	469589	93	MissedShots	0.9469999694824218	0.6430000305175781	0.3402230143547058	Vinícius Júnior	a	7008	OpenPlay	2021	RightFoot	17463	Osasuna	Real Madrid	1	3	2022-04-20 19:30:00	Isco	Throughball
192	474666	77	MissedShots	0.7619999694824219	0.6609999847412109	0.02127310074865818	Vinícius Júnior	a	7008	OpenPlay	2021	RightFoot	17477	Atletico Madrid	Real Madrid	1	0	2022-05-08 19:00:00	Rodrygo	Pass
193	474668	84	SavedShot	0.81	0.7090000152587891	0.036841198801994324	Vinícius Júnior	a	7008	FromCorner	2021	RightFoot	17477	Atletico Madrid	Real Madrid	1	0	2022-05-08 19:00:00	Marco Asensio	Pass
194	475402	21	SavedShot	0.8469999694824218	0.5220000076293946	0.09558519721031189	Vinícius Júnior	h	7008	OpenPlay	2021	RightFoot	17490	Real Madrid	Levante	6	0	2022-05-12 19:30:00	Rodrygo	Pass
195	475407	28	BlockedShot	0.879000015258789	0.61	0.12025099992752075	Vinícius Júnior	h	7008	OpenPlay	2021	RightFoot	17490	Real Madrid	Levante	6	0	2022-05-12 19:30:00	Federico Valverde	Pass
196	475413	44	Goal	0.955	0.66	0.24030999839305878	Vinícius Júnior	h	7008	OpenPlay	2021	RightFoot	17490	Real Madrid	Levante	6	0	2022-05-12 19:30:00	Luka Modric	Pass
197	475424	67	Goal	0.970999984741211	0.5079999923706054	0.9396960139274597	Vinícius Júnior	h	7008	OpenPlay	2021	LeftFoot	17490	Real Madrid	Levante	6	0	2022-05-12 19:30:00	Karim Benzema	Pass
198	475433	82	Goal	0.9409999847412109	0.6469999694824219	0.44097900390625	Vinícius Júnior	h	7008	OpenPlay	2021	LeftFoot	17490	Real Madrid	Levante	6	0	2022-05-12 19:30:00	Luka Jovic	Throughball
199	477049	65	MissedShots	0.9719999694824218	0.5970000076293945	0.12359800189733505	Vinícius Júnior	h	7008	FromCorner	2021	Head	17510	Real Madrid	Real Betis	0	0	2022-05-20 19:00:00	Daniel Carvajal	Chipped
200	481281	20	BlockedShot	0.8119999694824219	0.6790000152587891	0.03070719912648201	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	18968	Almeria	Real Madrid	1	2	2022-08-14 20:00:00	Ferland Mendy	Pass
201	481282	26	BlockedShot	0.8419999694824218	0.43900001525878907	0.07330089807510376	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	18968	Almeria	Real Madrid	1	2	2022-08-14 20:00:00	Federico Valverde	Pass
202	481285	36	SavedShot	0.9280000305175782	0.6569999694824219	0.08957140147686005	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	18968	Almeria	Real Madrid	1	2	2022-08-14 20:00:00	Federico Valverde	Pass
203	481297	60	SavedShot	0.9319999694824219	0.605	0.4166429936885834	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	18968	Almeria	Real Madrid	1	2	2022-08-14 20:00:00		None
204	482203	10	BlockedShot	0.8540000152587891	0.7090000152587891	0.057177700102329254	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	18976	Celta Vigo	Real Madrid	1	4	2022-08-20 20:00:00	Karim Benzema	Pass
205	482215	46	BlockedShot	0.9690000152587891	0.639000015258789	0.09699150174856186	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	18976	Celta Vigo	Real Madrid	1	4	2022-08-20 20:00:00	Aurelien Tchouameni	Pass
206	482217	55	Goal	0.914000015258789	0.664000015258789	0.5262429714202881	Vinícius Júnior	a	7008	OpenPlay	2022	LeftFoot	18976	Celta Vigo	Real Madrid	1	4	2022-08-20 20:00:00	Luka Modric	TakeOn
207	484719	11	Goal	0.8930000305175781	0.4470000076293945	0.4011150002479553	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	18989	Espanyol	Real Madrid	1	3	2022-08-28 20:00:00	Aurelien Tchouameni	Throughball
208	484721	18	SavedShot	0.924000015258789	0.6580000305175782	0.09049980342388153	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	18989	Espanyol	Real Madrid	1	3	2022-08-28 20:00:00	Federico Valverde	Pass
209	484727	31	MissedShots	0.895	0.6359999847412109	0.057890698313713074	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	18989	Espanyol	Real Madrid	1	3	2022-08-28 20:00:00	Lucas Vázquez	Cross
210	484748	90	BlockedShot	0.8969999694824219	0.6370000076293946	0.0968225970864296	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	18989	Espanyol	Real Madrid	1	3	2022-08-28 20:00:00	Eduardo Camavinga	Pass
211	484752	101	SavedShot	0.805	0.710999984741211	0.02683120034635067	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	18989	Espanyol	Real Madrid	1	3	2022-08-28 20:00:00	David Alaba	Pass
212	486018	8	Goal	0.815	0.5	0.3006869852542877	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	18996	Real Madrid	Real Betis	2	1	2022-09-03 14:15:00	David Alaba	Throughball
213	486020	17	MissedShots	0.925	0.54	0.5433589816093445	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	18996	Real Madrid	Real Betis	2	1	2022-09-03 14:15:00	Rodrygo	Pass
214	486027	41	MissedShots	0.8080000305175781	0.73	0.023459499701857567	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	18996	Real Madrid	Real Betis	2	1	2022-09-03 14:15:00	Karim Benzema	Pass
215	486028	41	BlockedShot	0.8969999694824219	0.6859999847412109	0.04837010055780411	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	18996	Real Madrid	Real Betis	2	1	2022-09-03 14:15:00	Karim Benzema	Pass
216	487838	43	MissedShots	0.7619999694824219	0.5940000152587891	0.02487099915742874	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19011	Real Madrid	Mallorca	4	1	2022-09-11 12:00:00	Dani Ceballos	Pass
217	487846	71	Goal	0.92	0.5570000076293945	0.4993709921836853	Vinícius Júnior	h	7008	OpenPlay	2022	LeftFoot	19011	Real Madrid	Mallorca	4	1	2022-09-11 12:00:00	Rodrygo	Throughball
218	489683	35	SavedShot	0.9330000305175781	0.66	0.2726829946041107	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19021	Atletico Madrid	Real Madrid	1	2	2022-09-18 19:00:00	Luka Modric	Pass
219	491101	28	SavedShot	0.870999984741211	0.6409999847412109	0.05805379897356033	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19030	Real Madrid	Osasuna	1	1	2022-10-02 19:00:00	Dani Ceballos	Pass
220	491107	41	Goal	0.775	0.840999984741211	0.021658699959516525	Vinícius Júnior	h	7008	FromCorner	2022	RightFoot	19030	Real Madrid	Osasuna	1	1	2022-10-02 19:00:00	David Alaba	Pass
221	491119	86	SavedShot	0.750999984741211	0.555	0.02521979995071888	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19030	Real Madrid	Osasuna	1	1	2022-10-02 19:00:00	Eduardo Camavinga	Pass
222	491860	84	MissedShots	0.8159999847412109	0.6359999847412109	0.05459219962358475	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19035	Getafe	Real Madrid	0	1	2022-10-08 19:00:00	Marco Asensio	Pass
223	493751	6	BlockedShot	0.8780000305175781	0.6659999847412109	0.06550099700689316	Vinícius Júnior	h	7008	OpenPlay	2022	LeftFoot	19046	Real Madrid	Barcelona	3	1	2022-10-16 14:15:00	Ferland Mendy	Pass
224	493752	11	SavedShot	0.9309999847412109	0.6220000076293946	0.34915998578071594	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19046	Real Madrid	Barcelona	3	1	2022-10-16 14:15:00	Toni Kroos	Throughball
225	493763	66	BlockedShot	0.894000015258789	0.6719999694824219	0.0750482976436615	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19046	Real Madrid	Barcelona	3	1	2022-10-16 14:15:00	Luka Modric	Pass
226	494479	10	BlockedShot	0.8569999694824219	0.6359999847412109	0.0854400023818016	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19054	Elche	Real Madrid	0	3	2022-10-19 19:00:00		TakeOn
227	494484	38	MissedShots	0.8630000305175781	0.6279999923706054	0.07218880206346512	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19054	Elche	Real Madrid	0	3	2022-10-19 19:00:00	Antonio Rüdiger	Pass
228	495253	24	BlockedShot	0.7319999694824219	0.5629999923706055	0.026524599641561508	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19063	Real Madrid	Sevilla	3	1	2022-10-22 19:00:00	Toni Kroos	Pass
229	495264	58	SavedShot	0.794000015258789	0.720999984741211	0.025447500869631767	Vinícius Júnior	h	7008	FromCorner	2022	RightFoot	19063	Real Madrid	Sevilla	3	1	2022-10-22 19:00:00	Toni Kroos	Cross
230	495271	71	MissedShots	0.975999984741211	0.6270000076293946	0.566290020942688	Vinícius Júnior	h	7008	OpenPlay	2022	LeftFoot	19063	Real Madrid	Sevilla	3	1	2022-10-22 19:00:00	Rodrygo	TakeOn
231	497299	69	Goal	0.9819999694824219	0.5179999923706055	0.9536929726600647	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19081	Real Madrid	Girona	1	1	2022-10-30 15:15:00	Federico Valverde	Pass
232	497303	81	BlockedShot	0.7609999847412109	0.6270000076293946	0.02327759936451912	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19081	Real Madrid	Girona	1	1	2022-10-30 15:15:00	Luka Modric	Pass
233	498975	48	MissedShots	0.840999984741211	0.5370000076293945	0.05716099962592125	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19086	Rayo Vallecano	Real Madrid	3	2	2022-11-07 20:00:00	Eder Militão	Chipped
234	498987	92	MissedShots	0.7809999847412109	0.72	0.018554899841547012	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19086	Rayo Vallecano	Real Madrid	3	2	2022-11-07 20:00:00	David Alaba	Pass
235	499707	76	SavedShot	0.8030000305175782	0.6769999694824219	0.04635290056467056	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19100	Real Madrid	Cadiz	2	1	2022-11-10 20:30:00	Luka Modric	Pass
236	501598	16	SavedShot	0.9519999694824218	0.6930000305175781	0.044245898723602295	Vinícius Júnior	a	7008	FromCorner	2022	RightFoot	19109	Real Valladolid	Real Madrid	0	2	2022-12-30 20:30:00	Toni Kroos	Pass
237	501606	31	SavedShot	0.8419999694824218	0.6880000305175781	0.042792800813913345	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19109	Real Valladolid	Real Madrid	0	2	2022-12-30 20:30:00		Tackle
238	501618	67	MissedShots	0.960999984741211	0.6409999847412109	0.0869906023144722	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19109	Real Valladolid	Real Madrid	0	2	2022-12-30 20:30:00	Rodrygo	Pass
239	502699	39	SavedShot	0.924000015258789	0.3729999923706055	0.3393380045890808	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19121	Villarreal	Real Madrid	2	1	2023-01-07 15:15:00	Karim Benzema	Pass
240	502711	86	MissedShots	0.815	0.7569999694824219	0.021962100639939308	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19121	Villarreal	Real Madrid	2	1	2023-01-07 15:15:00	Eduardo Camavinga	Pass
241	505174	29	SavedShot	0.840999984741211	0.35200000762939454	0.062031298875808716	Vinícius Júnior	a	7008	OpenPlay	2022	LeftFoot	19132	Athletic Club	Real Madrid	0	2	2023-01-22 20:00:00	Marco Asensio	Pass
242	506411	13	MissedShots	0.945	0.675	0.2752920091152191	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19143	Real Madrid	Real Sociedad	0	0	2023-01-29 20:00:00	Eduardo Camavinga	TakeOn
243	506419	45	SavedShot	0.825999984741211	0.54	0.06693980097770691	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19143	Real Madrid	Real Sociedad	0	0	2023-01-29 20:00:00	Karim Benzema	Pass
244	506421	48	SavedShot	0.94	0.6459999847412109	0.11216200143098831	Vinícius Júnior	h	7008	OpenPlay	2022	LeftFoot	19143	Real Madrid	Real Sociedad	0	0	2023-01-29 20:00:00	Karim Benzema	Throughball
245	506430	70	SavedShot	0.9069999694824219	0.6359999847412109	0.24025699496269226	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19143	Real Madrid	Real Sociedad	0	0	2023-01-29 20:00:00	Karim Benzema	TakeOn
246	506783	27	SavedShot	0.9119999694824219	0.6969999694824218	0.050990499556064606	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19124	Real Madrid	Valencia	2	0	2023-02-02 20:00:00	Karim Benzema	Pass
247	506787	54	Goal	0.885	0.6469999694824219	0.2641400098800659	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19124	Real Madrid	Valencia	2	0	2023-02-02 20:00:00	Karim Benzema	BallRecovery
248	506799	86	MissedShots	0.7959999847412109	0.7169999694824218	0.025227800011634827	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19124	Real Madrid	Valencia	2	0	2023-02-02 20:00:00	Dani Ceballos	Pass
249	509953	9	SavedShot	0.93	0.639000015258789	0.32100000977516174	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19177	Osasuna	Real Madrid	0	2	2023-02-18 20:00:00		None
250	509968	73	SavedShot	0.8909999847412109	0.38799999237060545	0.4713749885559082	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19177	Osasuna	Real Madrid	0	2	2023-02-18 20:00:00		None
251	510991	14	BlockedShot	0.855	0.6930000305175781	0.04261700063943863	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19189	Real Madrid	Atletico Madrid	1	1	2023-02-25 17:30:00	Nacho	TakeOn
252	511007	82	MissedShots	0.769000015258789	0.6129999923706054	0.023772599175572395	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19189	Real Madrid	Atletico Madrid	1	1	2023-02-25 17:30:00	Luka Modric	Pass
253	512995	34	MissedShots	0.8690000152587891	0.5309999847412109	0.10976199805736542	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19194	Real Betis	Real Madrid	0	0	2023-03-05 20:00:00	Eduardo Camavinga	Pass
254	513008	75	SavedShot	0.9569999694824218	0.655	0.06396529823541641	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19194	Real Betis	Real Madrid	0	0	2023-03-05 20:00:00	Toni Kroos	Chipped
255	513261	20	BlockedShot	0.8080000305175781	0.7319999694824219	0.03329150006175041	Vinícius Júnior	h	7008	FromCorner	2022	RightFoot	19209	Real Madrid	Espanyol	3	1	2023-03-11 13:00:00	Federico Valverde	Pass
256	513263	21	Goal	0.8569999694824219	0.6229999923706054	0.05374690145254135	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19209	Real Madrid	Espanyol	3	1	2023-03-11 13:00:00	Toni Kroos	Pass
257	513268	30	BlockedShot	0.9009999847412109	0.644000015258789	0.03392529860138893	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19209	Real Madrid	Espanyol	3	1	2023-03-11 13:00:00	Daniel Carvajal	Cross
258	513269	32	BlockedShot	0.8730000305175781	0.67	0.07981640100479126	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19209	Real Madrid	Espanyol	3	1	2023-03-11 13:00:00		TakeOn
259	513277	59	BlockedShot	0.840999984741211	0.7269999694824218	0.03565739840269089	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19209	Real Madrid	Espanyol	3	1	2023-03-11 13:00:00	Toni Kroos	Pass
260	513281	77	SavedShot	0.7619999694824219	0.595999984741211	0.02743530087172985	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19209	Real Madrid	Espanyol	3	1	2023-03-11 13:00:00	Rodrygo	Pass
261	515933	69	MissedShots	0.8340000152587891	0.6379999923706055	0.040751099586486816	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19213	Barcelona	Real Madrid	2	1	2023-03-19 20:00:00	Karim Benzema	Pass
262	515936	77	SavedShot	0.7969999694824219	0.77	0.02181440033018589	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19213	Barcelona	Real Madrid	2	1	2023-03-19 20:00:00	Aurelien Tchouameni	Pass
263	517035	18	BlockedShot	0.8130000305175781	0.565	0.04491860046982765	Vinícius Júnior	h	7008	FromCorner	2022	RightFoot	19226	Real Madrid	Real Valladolid	6	0	2023-04-02 14:15:00	Eduardo Camavinga	Pass
264	517052	56	SavedShot	0.8780000305175781	0.67	0.06196409836411476	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19226	Real Madrid	Real Valladolid	6	0	2023-04-02 14:15:00		None
265	518412	13	MissedShots	0.9219999694824219	0.664000015258789	0.03341950103640556	Vinícius Júnior	h	7008	SetPiece	2022	RightFoot	19234	Real Madrid	Villarreal	2	3	2023-04-08 19:00:00	Aurelien Tchouameni	Pass
266	518429	47	Goal	0.909000015258789	0.5570000076293945	0.3919219970703125	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19234	Real Madrid	Villarreal	2	3	2023-04-08 19:00:00	Dani Ceballos	TakeOn
267	518431	53	MissedShots	0.8859999847412109	0.6359999847412109	0.09170310199260712	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19234	Real Madrid	Villarreal	2	3	2023-04-08 19:00:00	Karim Benzema	Pass
268	518433	62	BlockedShot	0.8869999694824219	0.5779999923706055	0.11799199879169464	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19234	Real Madrid	Villarreal	2	3	2023-04-08 19:00:00	Federico Valverde	Pass
269	518438	72	MissedShots	0.8819999694824219	0.6859999847412109	0.03983239829540253	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19234	Real Madrid	Villarreal	2	3	2023-04-08 19:00:00	Dani Ceballos	Pass
270	521157	65	SavedShot	0.9459999847412109	0.26799999237060546	0.06660761684179306	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19257	Real Madrid	Celta Vigo	2	0	2023-04-22 19:00:00	Nacho	TakeOn
271	521870	4	BlockedShot	0.879000015258789	0.69	0.018128814175724983	Vinícius Júnior	a	7008	OpenPlay	2022	RightFoot	19268	Girona	Real Madrid	4	2	2023-04-25 17:30:00	Eder Militão	Cross
272	521882	33	Goal	0.9669999694824218	0.565	0.4011123478412628	Vinícius Júnior	a	7008	FromCorner	2022	Head	19268	Girona	Real Madrid	4	2	2023-04-25 17:30:00	Marco Asensio	Cross
273	521898	88	BlockedShot	0.9290000152587891	0.585	0.051318105310201645	Vinícius Júnior	a	7008	OpenPlay	2022	Head	19268	Girona	Real Madrid	4	2	2023-04-25 17:30:00	Lucas Vázquez	Aerial
274	522875	13	SavedShot	0.8630000305175781	0.7569999694824219	0.014830504544079304	Vinícius Júnior	h	7008	SetPiece	2022	RightFoot	19280	Real Madrid	Almeria	4	2	2023-04-29 16:30:00	Toni Kroos	Cross
275	528230	40	MissedShots	0.915	0.5479999923706055	0.2932358682155609	Vinícius Júnior	a	7008	OpenPlay	2022	Head	19308	Valencia	Real Madrid	1	0	2023-05-21 16:30:00	Marco Asensio	Cross
276	530869	23	SavedShot	0.845	0.639000015258789	0.05006064847111702	Vinícius Júnior	h	7008	OpenPlay	2022	RightFoot	19332	Real Madrid	Athletic Club	1	1	2023-06-04 18:00:00	Rodrygo	Pass
